P/R,4.0,3.0,2.0,1.5,1.0,0.8,0.6,0.4,0.2
0.491637,-34.5474,24.6168,-0.904071,0.616849,0.848467,0.910875,0.94081,0.963782,0.993291
0.495139,-35.0016,25.0913,-0.973577,0.591276,0.844953,0.908362,0.938465,0.962689,0.993083
0.49864,-35.4557,25.5657,-1.04308,0.565703,0.841439,0.90585,0.936119,0.961595,0.992875
0.50136,-35.8086,25.9343,-1.09708,0.545835,0.838708,0.903898,0.934297,0.960746,0.992713
0.501791,-35.8645,25.9927,-1.10564,0.542688,0.838276,0.903589,0.934099,0.960611,0.992688
0.502141,-35.9099,26.0401,-1.11259,0.54013,0.837924,0.903338,0.933939,0.960502,0.99263
0.504323,-36.1928,26.3357,-1.1559,0.516837,0.835735,0.901773,0.932939,0.95982,0.992273
0.504808,-36.2557,26.4014,-1.16552,0.511661,0.835004,0.901425,0.932716,0.959669,0.992194
0.505562,-36.3535,26.5036,-1.18049,0.503609,0.833867,0.900794,0.932371,0.959433,0.992071
0.516281,-37.7439,27.9561,-1.39329,0.389156,0.817709,0.891826,0.927457,0.956086,0.990316
0.518921,-38.0863,28.3137,-1.44568,0.360975,0.813731,0.889618,0.926247,0.955485,0.989884
0.526812,-39.1098,29.383,-1.60234,0.276717,0.801037,0.883016,0.92263,0.95369,0.988593
0.537154,-40.4513,30.7844,-1.80765,0.16629,0.7844,0.872636,0.917889,0.951338,0.9869
0.541814,-41.0557,31.4158,-1.90015,0.116541,0.77422,0.867959,0.915753,0.950278,0.986138
0.548789,-41.9605,32.361,-2.03862,0.0420601,0.75898,0.860958,0.91108,0.948691,0.984996
0.549436,-42.0443,32.4485,-2.05146,0.0351584,0.757568,0.859874,0.910647,0.948544,0.98489
0.558943,-43.2775,33.7368,-2.24019,-0.0663536,0.736796,0.843939,0.904278,0.945333,0.983334
0.559724,-43.3788,33.8426,-2.2557,-0.0746931,0.735487,0.84263,0.903754,0.945069,0.983207
0.569878,-44.6958,35.2185,-2.45726,-0.183107,0.718468,0.827324,0.896952,0.941639,0.981545
0.571817,-44.9473,35.4812,-2.49576,-0.203812,0.711565,0.824401,0.895653,0.940984,0.981228
0.574861,-45.3421,35.8936,-2.55618,-0.236307,0.70073,0.819813,0.893614,0.939956,0.980602
0.577069,-45.6286,36.1929,-2.60002,-0.259888,0.692868,0.816484,0.891398,0.93921,0.980149
0.580597,-46.0862,36.6709,-2.67006,-0.297559,0.670945,0.811166,0.887856,0.938018,0.979424
0.581621,-46.2189,36.8096,-2.69038,-0.308487,0.668882,0.809623,0.886829,0.937672,0.979214
0.582563,-46.3412,36.9374,-2.70909,-0.318552,0.666983,0.807724,0.885883,0.937354,0.97902
0.587869,-47.0294,37.6563,-2.81442,-0.375203,0.656293,0.797034,0.880558,0.933547,0.97793
0.591424,-47.4906,38.138,-2.88499,-0.413162,0.638019,0.789871,0.876989,0.930996,0.9772
0.594953,-47.9482,38.6161,-2.95503,-0.450834,0.616095,0.782762,0.873448,0.928464,0.976475
0.596165,-48.1054,38.7803,-2.97909,-0.463775,0.608564,0.78032,0.872232,0.927595,0.976226
0.598481,-48.4058,39.0942,-3.02508,-0.488505,0.594172,0.775062,0.869907,0.925933,0.975751
0.604164,-49.1429,39.8642,-3.13789,-0.549183,0.57097,0.762162,0.864203,0.921855,0.974583
